1.020000000000000767e-01,-1.644182285783267305e+00,-5.492723813007737155e-01
1.040000000000000785e-01,-1.708333964150553941e+00,-5.598290040947863089e-01
1.060000000000000803e-01,-1.773693907118822244e+00,-5.703731018559976551e-01
1.080000000000000820e-01,-1.840260650834806944e+00,-5.809044250875879944e-01
1.100000000000000838e-01,-1.908032702802612057e+00,-5.914227238354499150e-01
1.120000000000000856e-01,-1.977008541830705735e+00,-6.019277476829203444e-01
1.140000000000000874e-01,-2.047186617978333345e+00,-6.124192457456972827e-01
1.160000000000000892e-01,-2.118565352501367460e+00,-6.228969666669441629e-01
1.180000000000000909e-01,-2.191143137797622042e+00,-6.333606586125850590e-01
1.200000000000000927e-01,-2.264918337351646827e+00,-6.438100692667941827e-01
1.220000000000000945e-01,-2.339889285679029651e+00,-6.542449458276814456e-01
1.240000000000000963e-01,-2.416054288270224060e+00,-6.646650350031786392e-01
1.260000000000000842e-01,-2.493411621533933697e+00,-6.750700830071274527e-01
1.280000000000000859e-01,-2.571959532740065502e+00,-6.854598355555741040e-01
1.300000000000000877e-01,-2.651696239962288981e+00,-6.958340378632718037e-01
1.320000000000000895e-01,-2.732619932020214470e+00,-7.061924346403949393e-01
1.340000000000000913e-01,-2.814728768421220995e+00,-7.165347700894674210e-01
1.360000000000000930e-01,-2.898020879301955510e+00,-7.268607879025079654e-01
1.380000000000000948e-01,-2.982494365369533273e+00,-7.371702312583952033e-01
1.400000000000000966e-01,-3.068147297842458432e+00,-7.474628428204553865e-01
1.420000000000000984e-01,-3.154977718391295927e+00,-7.577383647342752493e-01
1.440000000000001001e-01,-3.242983639079117353e+00,-7.679965386257429083e-01
1.460000000000001019e-01,-3.332163042301753197e+00,-7.782371055993190234e-01
1.480000000000001037e-01,-3.422513880727866109e+00,-7.884598062365415494e-01
1.500000000000001055e-01,-3.514034077238886500e+00,-7.986643805947656327e-01
1.520000000000001072e-01,-3.606721524868827355e+00,-8.088505682061427615e-01
1.540000000000001090e-01,-3.700574086744012003e+00,-8.190181080768392796e-01
1.560000000000001108e-01,-3.795589596022738377e+00,-8.291667386864994826e-01
1.580000000000001126e-01,-3.891765855834910859e+00,-8.392961979879536294e-01
1.600000000000001144e-01,-3.989100639221665467e+00,-8.494062234071743100e-01
1.620000000000001161e-01,-4.087591689075022572e+00,-8.594965518434830587e-01
1.640000000000001179e-01,-4.187236718077588904e+00,-8.695669196700096526e-01
1.660000000000001197e-01,-4.288033408642339950e+00,-8.796170627344064297e-01
1.680000000000001215e-01,-4.389979412852519580e+00,-8.896467163598200667e-01
1.700000000000001232e-01,-4.493072352401675573e+00,-8.996556153461224836e-01
1.720000000000001250e-01,-4.597309818533865666e+00,-9.096434939714030943e-01
1.740000000000001268e-01,-4.702689371984072331e+00,-9.196100859937250682e-01
1.760000000000001286e-01,-4.809208542918836926e+00,-9.295551246531470468e-01
1.780000000000001303e-01,-4.916864830877170078e+00,-9.394783426740124233e-01
1.800000000000001321e-01,-5.025655704711740945e+00,-9.493794722675082953e-01
1.820000000000001339e-01,-5.135578602530405767e+00,-9.592582451344962013e-01
1.840000000000001357e-01,-5.246630931638078366e+00,-9.691143924686158595e-01
1.860000000000001374e-01,-5.358810068478998545e+00,-9.789476449596639096e-01
1.880000000000001392e-01,-5.472113358579411724e+00,-9.887577327972505437e-01
1.900000000000001410e-01,-5.586538116490703310e+00,-9.985443856747331370e-01
1.920000000000001428e-01,-5.702081625733016246e+00,-1.008307332793431987e+00
1.940000000000001446e-01,-5.818741138739383700e+00,-1.018046302867125830e+00
1.960000000000001463e-01,-5.936513876800405320e+00,-1.027761024126833123e+00
1.980000000000001481e-01,-6.055397030009511461e+00,-1.037451224325875776e+00
2.000000000000001499e-01,-6.175387757208832262e+00,-1.047116630745231314e+00
2.020000000000001517e-01,-6.296483185935721316e+00,-1.056756970199170587e+00
2.040000000000001534e-01,-6.418680412369951682e+00,-1.066371969041186363e+00
2.060000000000001552e-01,-6.541976501281627776e+00,-1.075961353170210799e+00
2.080000000000001570e-01,-6.666368485979842440e+00,-1.085524848037124679e+00
2.100000000000001588e-01,-6.791853368262112944e+00,-1.095062178651559526e+00
2.120000000000001605e-01,-6.918428118364631452e+00,-1.104573069588992151e+00
2.140000000000001623e-01,-7.046089674913361911e+00,-1.114057244998134966e+00
2.160000000000001641e-01,-7.174834944876014475e+00,-1.123514428608621385e+00
2.180000000000001659e-01,-7.304660803514940959e+00,-1.132944343738986781e+00
2.200000000000001676e-01,-7.435564094340969987e+00,-1.142346713304947858e+00
2.220000000000001694e-01,-7.567541629068235132e+00,-1.151721259827978239e+00
2.240000000000001712e-01,-7.700590187570017342e+00,-1.161067705444184250e+00
2.260000000000001730e-01,-7.834706517835622996e+00,-1.170385771913478701e+00
2.280000000000001747e-01,-7.969887335928379279e+00,-1.179675180629054188e+00
2.300000000000001765e-01,-8.106129325944715802e+00,-1.188935652627157058e+00
2.320000000000001783e-01,-8.243429139974423947e+00,-1.198166908597161573e+00
2.340000000000001801e-01,-8.381783398062097490e+00,-1.207368668891944052e+00
2.360000000000001819e-01,-8.521188688169790026e+00,-1.216540653538559447e+00
2.380000000000001836e-01,-8.661641566140943382e+00,-1.225682582249217445e+00
2.400000000000001854e-01,-8.803138555665595888e+00,-1.234794174432560121e+00
2.420000000000001872e-01,-8.945676148246928250e+00,-1.243875149205241781e+00
2.440000000000001890e-01,-9.089250803169157678e+00,-1.252925225403808129e+00
2.460000000000001907e-01,-9.233858947466847766e+00,-1.261944121596877633e+00
2.480000000000001925e-01,-9.379496975895625255e+00,-1.270931556097623316e+00
2.500000000000001665e-01,-9.526161250904374711e+00,-1.279887246976554094e+00
2.520000000000001683e-01,-9.673848102608936017e+00,-1.288810912074596970e+00
2.540000000000001701e-01,-9.822553828767324191e+00,-1.297702269016477894e+00
2.560000000000001719e-01,-9.972274694756528390e+00,-1.306561035224402589e+00
2.580000000000001736e-01,-1.012300693355089898e+01,-1.315386927932034045e+00
2.600000000000001754e-01,-1.027474674570217950e+01,-1.324179664198768869e+00
2.620000000000001772e-01,-1.042749029932121196e+01,-1.332938960924309191e+00
2.640000000000001790e-01,-1.058123373006133683e+01,-1.341664534863531211e+00
2.660000000000001807e-01,-1.073597314110353906e+01,-1.350356102641647960e+00
2.680000000000001825e-01,-1.089170460314335465e+01,-1.359013380769666046e+00
2.700000000000001843e-01,-1.104842415437959069e+01,-1.367636085660134393e+00
2.720000000000001861e-01,-1.120612780050488411e+01,-1.376223933643184960e+00
2.740000000000001878e-01,-1.136481151469812723e+01,-1.384776640982862350e+00
2.760000000000001896e-01,-1.152447123761879411e+01,-1.393293923893743180e+00
2.780000000000001914e-01,-1.168510287740321552e+01,-1.401775498557841004e+00
2.800000000000001932e-01,-1.184670230966281856e+01,-1.410221081141797894e+00
2.820000000000001950e-01,-1.200926537748435763e+01,-1.418630387814358240e+00
2.840000000000001967e-01,-1.217278789143220408e+01,-1.427003134764125880e+00
2.860000000000001985e-01,-1.233726562955267347e+01,-1.435339038217599228e+00
2.880000000000002003e-01,-1.250269433738048264e+01,-1.443637814457486845e+00
2.900000000000002021e-01,-1.266906972794730635e+01,-1.451899179841296128e+00
2.920000000000002038e-01,-1.283638748179252076e+01,-1.460122850820197993e+00
2.940000000000002056e-01,-1.300464324697612462e+01,-1.468308543958161794e+00
2.960000000000002074e-01,-1.317383263909388802e+01,-1.476455975951359134e+00
2.980000000000002092e-01,-1.334395124129476073e+01,-1.484564863647835464e+00
3.000000000000002109e-01,-1.351499460430054889e+01,-1.492634924067444357e+00
3.020000000000002127e-01,-1.368695824642793468e+01,-1.500665874422044466e+00
3.040000000000002145e-01,-1.385983765361280362e+01,-1.508657432135954268e+00
3.060000000000002163e-01,-1.403362827943697688e+01,-1.516609314866663061e+00
3.080000000000002180e-01,-1.420832554515733115e+01,-1.524521240525795074e+00
3.100000000000002198e-01,-1.438392483973734315e+01,-1.532392927300323393e+00
3.120000000000002216e-01,-1.456042151988111044e+01,-1.540224093674030348e+00
3.140000000000002234e-01,-1.473781091006985022e+01,-1.548014458449212594e+00
3.160000000000002252e-01,-1.491608830260090457e+01,-1.555763740768624892e+00
3.180000000000002269e-01,-1.509524895762930363e+01,-1.563471660137662589e+00
3.200000000000002287e-01,-1.527528810321189212e+01,-1.571137936446776129e+00
3.220000000000002305e-01,-1.545620093535403683e+01,-1.578762289994116497e+00
3.240000000000002323e-01,-1.563798261805897383e+01,-1.586344441508405811e+00
3.260000000000002340e-01,-1.582062828337980243e+01,-1.593884112172031076e+00
3.280000000000002358e-01,-1.600413303147412236e+01,-1.601381023644356416e+00
3.300000000000002376e-01,-1.618849193066141368e+01,-1.608834898085249820e+00
3.320000000000002394e-01,-1.637370001748308113e+01,-1.616245458178820371e+00
3.340000000000002411e-01,-1.655975229676529992e+01,-1.623612427157361093e+00
3.360000000000002429e-01,-1.674664374168457215e+01,-1.630935528825496084e+00
3.380000000000002447e-01,-1.693436929383613432e+01,-1.638214487584523260e+00
3.400000000000002465e-01,-1.712292386330510396e+01,-1.645449028456951623e+00
3.420000000000002482e-01,-1.731230232874052888e+01,-1.652638877111227478e+00
3.440000000000002500e-01,-1.750249953743225007e+01,-1.659783759886644061e+00
3.460000000000002518e-01,-1.769351030539064595e+01,-1.666883403818432363e+00
3.480000000000002536e-01,-1.788532941742927918e+01,-1.673937536663025583e+00
3.500000000000002554e-01,-1.807795162725046012e+01,-1.680945886923493893e+00
3.520000000000002571e-01,-1.827137165753373793e+01,-1.687908183875144408e+00
3.540000000000002589e-01,-1.846558420002732959e+01,-1.694824157591280800e+00
3.560000000000002607e-01,-1.866058391564255103e+01,-1.701693538969118791e+00
3.580000000000002625e-01,-1.885636543455121483e+01,-1.708516059755850414e+00
3.600000000000002642e-01,-1.905292335628602274e+01,-1.715291452574852604e+00
3.620000000000002660e-01,-1.925025224984399586e+01,-1.722019450952035902e+00
3.640000000000002678e-01,-1.944834665379293526e+01,-1.728699789342325932e+00
3.660000000000002696e-01,-1.964720107638092372e+01,-1.735332203156273012e+00
3.680000000000002713e-01,-1.984680999564888992e+01,-1.741916428786784765e+00
3.700000000000002731e-01,-2.004716785954627056e+01,-1.748452203635975533e+00
3.720000000000002749e-01,-2.024826908604972786e+01,-1.754939266142125920e+00
3.740000000000002767e-01,-2.045010806328500763e+01,-1.761377355806748923e+00
3.760000000000002784e-01,-2.065267914965186691e+01,-1.767766213221754423e+00
3.780000000000002802e-01,-2.085597667395217059e+01,-1.774105580096707824e+00
3.800000000000002820e-01,-2.105999493552107182e+01,-1.780395199286175290e+00
3.820000000000002838e-01,-2.126472820436139344e+01,-1.786634814817150918e+00
3.840000000000002855e-01,-2.147017072128110371e+01,-1.792824171916558518e+00
3.860000000000002873e-01,-2.167631669803399674e+01,-1.798963017038822221e+00
3.880000000000002891e-01,-2.188316031746350276e+01,-1.805051097893500156e+00
3.900000000000002909e-01,-2.209069573364970296e+01,-1.811088163472973633e+00
3.920000000000002927e-01,-2.229891707205950269e+01,-1.817073964080186066e+00
3.940000000000002944e-01,-2.250781842969999857e+01,-1.823008251356426301e+00
3.960000000000002962e-01,-2.271739387527501819e+01,-1.828890778309147036e+00
3.980000000000002980e-01,-2.292763744934487846e+01,-1.834721299339814315e+00
4.000000000000002998e-01,-2.313854316448930604e+01,-1.840499570271780572e+00
4.020000000000003015e-01,-2.335010500547358347e+01,-1.846225348378174091e+00
4.040000000000003033e-01,-2.356231692941787159e+01,-1.851898392409798477e+00
4.060000000000003051e-01,-2.377517286596972923e+01,-1.857518462623036326e+00
4.080000000000003069e-01,-2.398866671747985180e+01,-1.863085320807747802e+00
4.100000000000003086e-01,-2.420279235918097882e+01,-1.868598730315160106e+00
4.120000000000003104e-01,-2.441754363937000960e+01,-1.874058456085738955e+00
4.140000000000003122e-01,-2.463291437959331276e+01,-1.879464264677035423e+00
4.160000000000003140e-01,-2.484889837483521902e+01,-1.884815924291503020e+00
4.180000000000003157e-01,-2.506548939370968299e+01,-1.890113204804274361e+00
4.200000000000003175e-01,-2.528268117865514597e+01,-1.895355877790894317e+00
4.220000000000003193e-01,-2.550046744613256422e+01,-1.900543716554999207e+00
4.240000000000003211e-01,-2.571884188682659200e+01,-1.905676496155938038e+00
4.260000000000003229e-01,-2.593779816584993014e+01,-1.910753993436325793e+00
4.280000000000003246e-01,-2.615732992295082582e+01,-1.915775987049523454e+00
4.300000000000003264e-01,-2.637743077272369874e+01,-1.920742257487036975e+00
4.320000000000003282e-01,-2.659809430482292569e+01,-1.925652587105828095e+00
4.340000000000003300e-01,-2.681931408417969465e+01,-1.930506760155529689e+00
4.360000000000003317e-01,-2.704108365122203494e+01,-1.935304562805559181e+00
4.380000000000003335e-01,-2.726339652209786379e+01,-1.940045783172121396e+00
4.400000000000003353e-01,-2.748624618890117688e+01,-1.944730211345094606e+00
4.420000000000003371e-01,-2.770962611990128366e+01,-1.949357639414792454e+00
4.440000000000003388e-01,-2.793352975977506603e+01,-1.953927861498594876e+00
4.460000000000003406e-01,-2.815795052984232782e+01,-1.958440673767439577e+00
4.480000000000003424e-01,-2.838288182830412154e+01,-1.962895874472168289e+00
4.500000000000003442e-01,-2.860831703048408414e+01,-1.967293263969719597e+00
4.520000000000003459e-01,-2.883424948907276786e+01,-1.971632644749161667e+00
4.540000000000003477e-01,-2.906067253437493747e+01,-1.975913821457557118e+00
4.560000000000003495e-01,-2.928757947455978083e+01,-1.980136600925654022e+00
4.580000000000003513e-01,-2.951496359591407881e+01,-1.984300792193394614e+00
4.600000000000003531e-01,-2.974281816309825288e+01,-1.988406206535235032e+00
4.620000000000003548e-01,-2.997113641940531181e+01,-1.992452657485269674e+00
4.640000000000003566e-01,-3.019991158702264045e+01,-1.996439960862151475e+00
4.660000000000003584e-01,-3.042913686729660938e+01,-2.000367934793803038e+00
4.680000000000003602e-01,-3.065880544100002325e+01,-2.004236399741909480e+00
4.700000000000003619e-01,-3.088891046860231171e+01,-2.008045178526189911e+00
4.720000000000003637e-01,-3.111944509054251640e+01,-2.011794096348433314e+00
4.740000000000003655e-01,-3.135040242750495310e+01,-2.015482980816301062e+00
4.760000000000003673e-01,-3.158177558069764856e+01,-2.019111661966881410e+00
4.780000000000003690e-01,-3.181355763213336019e+01,-2.022679972289994854e+00
4.800000000000003708e-01,-3.204574164491329213e+01,-2.026187746751238805e+00
4.820000000000003726e-01,-3.227832066351343343e+01,-2.029634822814769812e+00
4.840000000000003744e-01,-3.251128771407340423e+01,-2.033021040465810891e+00
4.860000000000003761e-01,-3.274463580468794532e+01,-2.036346242232884407e+00
4.880000000000003779e-01,-3.297835792570082702e+01,-2.039610273209755853e+00
4.900000000000003797e-01,-3.321244705000134445e+01,-2.042812981077091194e+00
4.920000000000003815e-01,-3.344689613332312206e+01,-2.045954216123812230e+00
4.940000000000003832e-01,-3.368169811454549745e+01,-2.049033831268150418e+00
4.960000000000003850e-01,-3.391684591599712206e+01,-2.052051682078390282e+00
4.980000000000003868e-01,-3.415233244376202038e+01,-2.055007626793295294e+00
5.000000000000003331e-01,-3.438815058798790147e+01,-2.057901526342212684e+00
5.020000000000003348e-01,-3.462429322319671599e+01,-2.060733244364848282e+00
5.040000000000003366e-01,-3.486075320859750093e+01,-2.063502647230709197e+00
5.060000000000003384e-01,-3.509752338840136332e+01,-2.066209604058202753e+00
5.080000000000003402e-01,-3.533459659213863802e+01,-2.068853986733392603e+00
5.100000000000003419e-01,-3.557196563497814168e+01,-2.071435669928401779e+00
5.120000000000003437e-01,-3.580962331804850152e+01,-2.073954531119458267e+00
5.140000000000003455e-01,-3.604756242876150196e+01,-2.076410450604577296e+00
5.160000000000003473e-01,-3.628577574113742799e+01,-2.078803311520877717e+00
5.180000000000003491e-01,-3.652425601613236239e+01,-2.081132999861522226e+00
5.200000000000003508e-01,-3.676299600196730921e+01,-2.083399404492280560e+00
5.220000000000003526e-01,-3.700198843445929953e+01,-2.085602417167708111e+00
5.240000000000003544e-01,-3.724122603735415282e+01,-2.087741932546937296e+00
5.260000000000003562e-01,-3.748070152266112842e+01,-2.089817848209073237e+00
5.280000000000003579e-01,-3.772040759098926088e+01,-2.091830064668193767e+00
5.300000000000003597e-01,-3.796033693188530833e+01,-2.093778485387943533e+00
5.320000000000003615e-01,-3.820048222417339900e+01,-2.095663016795723088e+00
5.340000000000003633e-01,-3.844083613629625518e+01,-2.097483568296464984e+00
5.360000000000003650e-01,-3.868139132665788082e+01,-2.099240052285995084e+00
5.380000000000003668e-01,-3.892214044396778405e+01,-2.100932384163971989e+00
5.400000000000003686e-01,-3.916307612758666323e+01,-2.102560482346401916e+00
5.420000000000003704e-01,-3.940419100787340057e+01,-2.104124268277728138e+00
5.440000000000003721e-01,-3.964547770653343406e+01,-2.105623666442485664e+00
5.460000000000003739e-01,-3.988692883696843694e+01,-2.107058604376521149e+00
5.480000000000003757e-01,-4.012853700462718365e+01,-2.108429012677774939e+00
5.500000000000003775e-01,-4.037029480735763087e+01,-2.109734825016618576e+00
5.520000000000003793e-01,-4.061219483576013545e+01,-2.110975978145748222e+00
5.540000000000003810e-01,-4.085422967354173807e+01,-2.112152411909628658e+00
5.560000000000003828e-01,-4.109639189787147018e+01,-2.113264069253484756e+00
5.580000000000003846e-01,-4.133867407973668406e+01,-2.114310896231839987e+00
5.600000000000003864e-01,-4.158106878430024977e+01,-2.115292842016595731e+00
5.620000000000003881e-01,-4.182356857125867577e+01,-2.116209858904652297e+00
5.640000000000003899e-01,-4.206616599520100408e+01,-2.117061902325066303e+00
5.660000000000003917e-01,-4.230885360596851541e+01,-2.117848930845744437e+00
5.680000000000003935e-01,-4.255162394901511647e+01,-2.118570906179670921e+00
5.700000000000003952e-01,-4.279446956576841643e+01,-2.119227793190664677e+00
5.720000000000003970e-01,-4.303738299399136480e+01,-2.119819559898667993e+00
5.740000000000003988e-01,-4.328035676814448607e+01,-2.120346177484560890e+00
5.760000000000004006e-01,-4.352338341974860469e+01,-2.120807620294503870e+00
5.780000000000004023e-01,-4.376645547774797507e+01,-2.121203865843805492e+00
5.800000000000004041e-01,-4.400956546887384491e+01,-2.121534894820311656e+00
5.820000000000004059e-01,-4.425270591800833131e+01,-2.121800691087319279e+00
5.840000000000004077e-01,-4.449586934854858811e+01,-2.122001241686012118e+00
5.860000000000004095e-01,-4.473904828277117218e+01,-2.122136536837415655e+00
5.880000000000004112e-01,-4.498223524219660874e+01,-2.122206569943874133e+00
5.900000000000004130e-01,-4.522542274795405604e+01,-2.122211337590046210e+00
5.920000000000004148e-01,-4.546860332114601988e+01,-2.122150839543420986e+00
5.940000000000004166e-01,-4.571176948321310363e+01,-2.122025078754353089e+00
5.960000000000004183e-01,-4.595491375629866582e+01,-2.121834061355617251e+00
5.980000000000004201e-01,-4.619802866361339966e+01,-2.121577796661481941e+00
6.000000000000004219e-01,-4.644110672979975618e+01,-2.121256297166303817e+00
6.020000000000004237e-01,-4.668414048129611871e+01,-2.120869578542640799e+00
6.040000000000004254e-01,-4.692712244670074995e+01,-2.120417659638888619e+00
6.060000000000004272e-01,-4.717004515713536961e+01,-2.119900562476435546e+00
6.080000000000004290e-01,-4.741290114660837673e+01,-2.119318312246342373e+00
6.100000000000004308e-01,-4.765568295237764573e+01,-2.118670937305545010e+00
6.120000000000004325e-01,-4.789838311531280368e+01,-2.117958469172581903e+00
6.140000000000004343e-01,-4.814099418025697474e+01,-2.117180942522846721e+00
6.160000000000004361e-01,-4.838350869638797036e+01,-2.116338395183371190e+00
6.180000000000004379e-01,-4.862591921757873337e+01,-2.115430868127134101e+00
6.200000000000004396e-01,-4.886821830275717105e+01,-2.114458405466903113e+00
6.220000000000004414e-01,-4.911039851626515684e+01,-2.113421054448609837e+00
6.240000000000004432e-01,-4.935245242821679312e+01,-2.112318865444258620e+00
6.260000000000004450e-01,-4.959437261485573600e+01,-2.111151891944374803e+00
6.280000000000004468e-01,-4.983615165891164622e+01,-2.109920190549990249e+00
6.300000000000004485e-01,-5.007778214995563815e+01,-2.108623820964173667e+00
6.320000000000004503e-01,-5.031925668475475533e+01,-2.107262845983103983e+00
6.340000000000004521e-01,-5.056056786762530919e+01,-2.105837331486692499e+00
6.360000000000004539e-01,-5.080170831078515903e+01,-2.104347346428755205e+00
6.380000000000004556e-01,-5.104267063470472010e+01,-2.102792962826739664e+00
6.400000000000004574e-01,-5.128344746845687041e+01,-2.101174255751007358e+00
6.420000000000004592e-01,-5.152403145006545770e+01,-2.099491303313678614e+00
6.440000000000004610e-01,-5.176441522685256302e+01,-2.097744186657040100e+00
6.460000000000004627e-01,-5.200459145578433606e+01,-2.095932989941519331e+00
6.480000000000004645e-01,-5.224455280381541655e+01,-2.094057800333231967e+00
6.500000000000004663e-01,-5.248429194823192034e+01,-2.092118707991103221e+00
6.520000000000004681e-01,-5.272380157699282677e+01,-2.090115806053568281e+00
6.540000000000004698e-01,-5.296307438906985254e+01,-2.088049190624857054e+00
6.560000000000004716e-01,-5.320210309478567723e+01,-2.085918960760865026e+00
6.580000000000004734e-01,-5.344088041615052731e+01,-2.083725218454616890e+00
6.600000000000004752e-01,-5.367939908719701947e+01,-2.081468068621327827e+00
6.620000000000004770e-01,-5.391765185431329144e+01,-2.079147619083062448e+00
6.640000000000004787e-01,-5.415563147657424281e+01,-2.076763980553003375e+00
6.660000000000004805e-01,-5.439333072607104214e+01,-2.074317266619328137e+00
6.680000000000004823e-01,-5.463074238823866580e+01,-2.071807593728701491e+00
6.700000000000004841e-01,-5.486785926218149712e+01,-2.069235081169389812e+00
6.720000000000004858e-01,-5.510467416099701410e+01,-2.066599851054000236e+00
6.740000000000004876e-01,-5.534117991209738818e+01,-2.063902028301851210e+00
6.760000000000004894e-01,-5.557736935752905083e+01,-2.061141740620978879e+00
6.780000000000004912e-01,-5.581323535429016403e+01,-2.058319118489785993e+00
6.800000000000004929e-01,-5.604877077464590940e+01,-2.055434295138338641e+00
6.820000000000004947e-01,-5.628396850644166705e+01,-2.052487406529314828e+00
6.840000000000004965e-01,-5.651882145341391350e+01,-2.049478591338613320e+00
6.860000000000004983e-01,-5.675332253549882466e+01,-2.046407990935626309e+00
6.880000000000005000e-01,-5.698746468913871155e+01,-2.043275749363182126e+00
6.900000000000005018e-01,-5.722124086758596206e+01,-2.040082013317166876e+00
6.920000000000005036e-01,-5.745464404120473745e+01,-2.036826932125825440e+00
6.940000000000005054e-01,-5.768766719777019603e+01,-2.033510657728755167e+00
6.960000000000005071e-01,-5.792030334276528691e+01,-2.030133344655590477e+00
6.980000000000005089e-01,-5.815254549967505682e+01,-2.026695150004393042e+00
7.000000000000005107e-01,-5.838438671027849125e+01,-2.023196233419747081e+00
7.020000000000005125e-01,-5.861582003493776227e+01,-2.019636757070569111e+00
7.040000000000005143e-01,-5.884683855288491117e+01,-2.016016885627640143e+00
7.060000000000005160e-01,-5.907743536250595895e+01,-2.012336786240863429e+00
7.080000000000005178e-01,-5.930760358162233814e+01,-2.008596628516257088e+00
7.100000000000005196e-01,-5.953733634776968842e+01,-2.004796584492686939e+00
7.120000000000005214e-01,-5.976662681847393088e+01,-2.000936828618347985e+00
7.140000000000005231e-01,-5.999546817152465650e+01,-1.997017537726998526e+00
7.160000000000005249e-01,-6.022385360524572917e+01,-1.993038891013955594e+00
7.180000000000005267e-01,-6.045177633876309642e+01,-1.989001070011859662e+00
7.200000000000005285e-01,-6.067922961226987866e+01,-1.984904258566212887e+00
7.220000000000005302e-01,-6.090620668728851683e+01,-1.980748642810699511e+00
7.240000000000005320e-01,-6.113270084693017736e+01,-1.976534411142295555e+00
7.260000000000005338e-01,-6.135870539615119412e+01,-1.972261754196174222e+00
7.280000000000005356e-01,-6.158421366200667535e+01,-1.967930864820413683e+00
7.300000000000005373e-01,-6.180921899390113339e+01,-1.963541938050516134e+00
7.320000000000005391e-01,-6.203371476383625094e+01,-1.959095171083742315e+00
7.340000000000005409e-01,-6.225769436665559198e+01,-1.954590763253272634e+00
